record_id,year,month,quarter,department,district,state,scheme,contractor_id,contractor_risk,district_tier,centre_released,state_allocated,district_allocated,contractor_paid,diff_amount,diff_percent,spending_ratio,is_overspend,completion_pct,label_type,label,risk_level
REC08253,2024,9,3,Sanitation,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C058,medium,3,94.88,92.17,90.36,67.57,22.79,25.22,0.7478,0,50,warning,1,yellow
REC04716,2021,8,3,Health,Dahanu,Maharashtra,PM Awas Yojana,C095,low,3,182.03,176.83,173.36,161.25,12.11,6.99,0.9301,0,63,normal,0,green
REC03970,2024,2,1,Sanitation,Nagpur,Maharashtra,Sarva Shiksha Abhiyan,C017,low,2,34.03,33.06,32.41,28.94,3.47,10.71,0.8929,0,62,normal,0,green
REC08338,2021,6,2,Education,Surat,Gujarat,Sarva Shiksha Abhiyan,C025,low,1,412.95,401.16,393.29,417.41,24.12,6.13,1.0613,1,54,warning,1,yellow
REC07980,2021,5,2,Infrastructure,Nagpur,Maharashtra,Sarva Shiksha Abhiyan,C045,medium,2,704.06,683.94,670.53,393.14,277.39,41.37,0.5863,0,44,warning,1,yellow
REC09499,2021,6,2,Infrastructure,Surat,Gujarat,PM Awas Yojana,C073,low,1,1596.36,1550.75,1520.34,247.41,1272.93,83.73,0.1627,0,7,anomaly_under,2,red
REC02981,2024,2,1,Agriculture,Rajkot,Gujarat,PM Gram Sadak Yojana,C032,medium,2,211.2,205.16,201.14,155.9,45.24,22.49,0.7751,0,68,normal,0,green
REC00179,2022,5,2,Health,Anand,Gujarat,PM Awas Yojana,C041,low,3,218.33,212.09,207.93,199.41,8.52,4.1,0.959,0,63,normal,0,green
REC06796,2022,6,2,Sanitation,Dahanu,Maharashtra,PM Fasal Bima Yojana,C036,low,3,32.04,31.12,30.51,28.16,2.35,7.7,0.923,0,74,normal,0,green
REC04089,2022,12,4,Housing,Anand,Gujarat,PM Gram Sadak Yojana,C019,medium,3,128.86,125.17,122.72,97.81,24.91,20.3,0.797,0,69,normal,0,green
REC04579,2021,12,4,Health,Nandurbar,Maharashtra,Swachh Bharat Mission,C040,low,3,127.53,123.89,121.46,109.09,12.37,10.18,0.8982,0,64,normal,0,green
REC03753,2024,6,2,Housing,Nandurbar,Maharashtra,PM Fasal Bima Yojana,C024,low,3,296.95,288.47,282.81,213.63,69.18,24.46,0.7554,0,90,normal,0,green
REC05870,2023,12,4,Housing,Nandurbar,Maharashtra,PM Fasal Bima Yojana,C024,low,3,268.99,261.3,256.18,231.2,24.98,9.75,0.9025,0,81,normal,0,green
REC05443,2023,4,2,Sanitation,Palghar,Maharashtra,Swachh Bharat Mission,C020,medium,3,49.42,48.01,47.07,44.34,2.73,5.8,0.942,0,94,normal,0,green
REC00085,2022,11,4,Education,Raigad,Maharashtra,Jal Jeevan Mission,C022,low,3,196.67,191.05,187.3,162.28,25.02,13.36,0.8664,0,67,normal,0,green
REC02936,2021,10,4,Infrastructure,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C071,low,3,840.15,816.14,800.14,592.56,207.58,25.94,0.7406,0,61,normal,0,green
REC00935,2023,12,4,Housing,Nagpur,Maharashtra,Sarva Shiksha Abhiyan,C019,medium,2,377.33,366.55,359.36,293.08,66.28,18.44,0.8156,0,69,normal,0,green
REC09501,2023,7,3,Housing,Vadodara,Gujarat,PM Awas Yojana,C007,medium,2,271.18,263.44,258.27,39.95,218.32,84.53,0.1547,0,26,anomaly_under,2,red
REC09737,2024,7,3,Agriculture,Ahmedabad,Gujarat,Ayushman Bharat,C046,low,1,310.54,301.67,295.75,114.22,181.53,61.38,0.3862,0,19,anomaly_under,2,red
REC01270,2024,5,2,Housing,Nashik,Maharashtra,PM Fasal Bima Yojana,C081,low,2,165.47,160.74,157.59,125.45,32.14,20.39,0.7961,0,82,normal,0,green
REC09019,2022,1,1,Infrastructure,Rajkot,Gujarat,Jal Jeevan Mission,C086,low,2,1436.99,1395.93,1368.56,1868.59,500.03,36.54,1.3654,1,34,anomaly_over,2,red
REC05807,2021,1,1,Infrastructure,Dahanu,Maharashtra,PM Awas Yojana,C055,low,3,758.28,736.61,722.17,615.22,106.95,14.81,0.8519,0,86,normal,0,green
REC08961,2022,10,4,Education,Bharuch,Gujarat,Jal Jeevan Mission,C081,low,3,59.65,57.95,56.81,78.35,21.54,37.92,1.3792,1,46,anomaly_over,2,red
REC00306,2024,6,2,Agriculture,Mumbai,Maharashtra,PM Fasal Bima Yojana,C083,medium,1,140.65,136.63,133.95,86.06,47.89,35.75,0.6425,0,64,normal,0,green
REC08437,2021,4,2,Sanitation,Nagpur,Maharashtra,Jal Jeevan Mission,C008,medium,2,78.17,75.94,74.45,78.71,4.26,5.72,1.0572,1,57,warning,1,yellow
REC09861,2023,5,2,Housing,Surat,Gujarat,Sarva Shiksha Abhiyan,C049,low,1,912.87,886.79,869.4,349.22,520.18,59.83,0.4017,0,12,anomaly_under,2,red
REC07161,2023,4,2,Housing,Rajkot,Gujarat,Ayushman Bharat,C022,low,2,365.37,354.93,347.97,211.25,136.72,39.29,0.6071,0,57,warning,1,yellow
REC01254,2021,8,3,Education,Surat,Gujarat,Jal Jeevan Mission,C011,low,1,528.65,513.55,503.48,490.94,12.54,2.49,0.9751,0,67,normal,0,green
REC09049,2021,8,3,Health,Surat,Gujarat,Ayushman Bharat,C070,low,1,194.49,188.93,185.23,236.29,51.06,27.57,1.2757,1,30,anomaly_over,2,red
REC01047,2021,11,4,Education,Mumbai,Maharashtra,Swachh Bharat Mission,C065,medium,1,155.09,150.65,147.7,140.18,7.52,5.09,0.9491,0,65,normal,0,green
REC04871,2021,6,2,Health,Anand,Gujarat,Swachh Bharat Mission,C020,medium,3,144.62,140.48,137.73,119.55,18.18,13.2,0.868,0,91,normal,0,green
REC07585,2023,2,1,Health,Rajkot,Gujarat,Jal Jeevan Mission,C011,low,2,97.92,95.13,93.26,62.6,30.66,32.88,0.6712,0,68,warning,1,yellow
REC00613,2022,6,2,Agriculture,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C071,low,3,64.4,62.56,61.33,38.22,23.11,37.68,0.6232,0,75,normal,0,green
REC00681,2021,8,3,Education,Dahanu,Maharashtra,PM Awas Yojana,C049,low,3,80.35,78.05,76.52,69.36,7.16,9.36,0.9064,0,63,normal,0,green
REC05136,2024,1,1,Agriculture,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C024,low,2,273.08,265.28,260.08,179.77,80.31,30.88,0.6912,0,69,normal,0,green
REC00620,2021,8,3,Housing,Mumbai,Maharashtra,Ayushman Bharat,C084,low,1,438.95,426.41,418.05,313.54,104.51,25.0,0.75,0,85,normal,0,green
REC07318,2023,12,4,Education,Ahmedabad,Gujarat,PM Gram Sadak Yojana,C011,low,1,531.94,516.74,506.61,362.69,143.92,28.41,0.7159,0,53,warning,1,yellow
REC05874,2022,3,1,Sanitation,Palghar,Maharashtra,Ayushman Bharat,C007,medium,3,42.36,41.15,40.34,35.11,5.23,12.96,0.8704,0,66,normal,0,green
REC09751,2024,4,2,Infrastructure,Pune,Maharashtra,Jal Jeevan Mission,C021,low,1,659.2,640.37,627.81,306.01,321.8,51.26,0.4874,0,16,anomaly_under,2,red
REC03160,2021,7,3,Housing,Raigad,Maharashtra,Jal Jeevan Mission,C004,low,3,409.73,398.02,390.22,315.41,74.81,19.17,0.8083,0,82,normal,0,green
REC03416,2023,3,1,Health,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C037,medium,2,466.73,453.39,444.5,396.62,47.88,10.77,0.8923,0,72,normal,0,green
REC07439,2022,12,4,Infrastructure,Bharuch,Gujarat,Swachh Bharat Mission,C096,medium,3,428.3,416.06,407.9,259.65,148.25,36.34,0.6366,0,66,warning,1,yellow
REC03659,2021,1,1,Infrastructure,Pune,Maharashtra,PM Gram Sadak Yojana,C031,low,1,2728.44,2650.48,2598.51,2105.0,493.51,18.99,0.8101,0,69,normal,0,green
REC01697,2024,10,4,Sanitation,Pune,Maharashtra,MGNREGA,C010,low,1,295.13,286.7,281.08,240.57,40.51,14.41,0.8559,0,85,normal,0,green
REC02232,2021,11,4,Agriculture,Nagpur,Maharashtra,PM Awas Yojana,C080,medium,2,214.17,208.05,203.97,174.88,29.09,14.26,0.8574,0,61,normal,0,green
REC09420,2024,1,1,Agriculture,Vadodara,Gujarat,Jal Jeevan Mission,C044,medium,2,196.01,190.41,186.68,42.89,143.79,77.02,0.2298,0,18,anomaly_under,2,red
REC06223,2021,2,1,Infrastructure,Rajkot,Gujarat,PM Gram Sadak Yojana,C069,medium,2,594.01,577.03,565.72,438.42,127.3,22.5,0.775,0,92,normal,0,green
REC05547,2024,11,4,Infrastructure,Pune,Maharashtra,Swachh Bharat Mission,C071,low,1,2385.12,2316.97,2271.54,1868.31,403.23,17.75,0.8225,0,80,normal,0,green
REC07255,2024,2,1,Housing,Vadodara,Gujarat,Ayushman Bharat,C051,low,2,572.14,555.8,544.9,600.7,55.8,10.24,1.1024,1,52,warning,1,yellow
REC03429,2024,3,1,Agriculture,Dahanu,Maharashtra,PM Gram Sadak Yojana,C096,medium,3,117.09,113.74,111.51,69.66,41.85,37.53,0.6247,0,64,normal,0,green
REC00111,2021,5,2,Agriculture,Dahanu,Maharashtra,PM Fasal Bima Yojana,C022,low,3,140.92,136.89,134.21,112.52,21.69,16.16,0.8384,0,87,normal,0,green
REC01448,2023,11,4,Education,Dahanu,Maharashtra,MGNREGA,C005,low,3,226.85,220.37,216.05,195.18,20.87,9.66,0.9034,0,79,normal,0,green
REC03066,2022,10,4,Housing,Vadodara,Gujarat,PM Awas Yojana,C061,low,2,447.52,434.73,426.21,338.88,87.33,20.49,0.7951,0,61,normal,0,green
REC02443,2022,12,4,Agriculture,Palghar,Maharashtra,PM Gram Sadak Yojana,C026,medium,3,72.2,70.14,68.76,59.65,9.11,13.25,0.8675,0,78,normal,0,green
REC02341,2023,8,3,Health,Dahanu,Maharashtra,PM Fasal Bima Yojana,C083,medium,3,120.12,116.69,114.4,102.28,12.12,10.59,0.8941,0,63,normal,0,green
REC05788,2024,10,4,Health,Raigad,Maharashtra,MGNREGA,C099,medium,3,120.7,117.25,114.95,109.85,5.1,4.44,0.9556,0,65,normal,0,green
REC09671,2023,3,1,Sanitation,Vadodara,Gujarat,PM Awas Yojana,C060,high,2,183.12,177.89,174.4,40.83,133.57,76.59,0.2341,0,5,anomaly_under,2,red
REC02337,2022,11,4,Infrastructure,Vadodara,Gujarat,Jal Jeevan Mission,C079,medium,2,1747.92,1697.98,1664.69,1214.22,450.47,27.06,0.7294,0,82,normal,0,green
REC01688,2021,2,1,Agriculture,Surat,Gujarat,Sarva Shiksha Abhiyan,C096,medium,1,466.9,453.56,444.67,365.68,78.99,17.76,0.8224,0,94,normal,0,green
REC08386,2024,5,2,Infrastructure,Ahmedabad,Gujarat,Jal Jeevan Mission,C064,medium,1,529.36,514.23,504.15,316.99,187.16,37.12,0.6288,0,43,warning,1,yellow
REC06522,2022,5,2,Education,Nagpur,Maharashtra,PM Fasal Bima Yojana,C087,low,2,353.34,343.24,336.51,311.77,24.74,7.35,0.9265,0,67,normal,0,green
REC08931,2022,3,1,Agriculture,Pune,Maharashtra,PM Awas Yojana,C012,medium,1,68.08,66.14,64.84,78.54,13.7,21.13,1.2113,1,20,anomaly_over,2,red
REC07387,2023,9,3,Sanitation,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C044,medium,3,84.96,82.53,80.91,91.94,11.03,13.63,1.1363,1,67,warning,1,yellow
REC07638,2022,6,2,Infrastructure,Ahmedabad,Gujarat,Ayushman Bharat,C016,medium,1,4158.73,4039.91,3960.7,4380.85,420.15,10.61,1.1061,1,52,warning,1,yellow
REC06358,2022,9,3,Sanitation,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C030,low,3,15.77,15.32,15.02,14.26,0.76,5.06,0.9494,0,71,normal,0,green
REC04473,2021,7,3,Health,Nashik,Maharashtra,PM Fasal Bima Yojana,C056,low,2,153.3,148.92,146.0,123.72,22.28,15.26,0.8474,0,60,normal,0,green
REC01926,2021,9,3,Education,Ahmedabad,Gujarat,MGNREGA,C015,medium,1,373.02,362.37,355.26,327.15,28.11,7.91,0.9209,0,78,normal,0,green
REC00821,2021,4,2,Education,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C095,low,3,178.58,173.48,170.08,148.92,21.16,12.44,0.8756,0,61,normal,0,green
REC09236,2021,5,2,Education,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C026,medium,3,227.1,220.62,216.29,315.92,99.63,46.06,1.4606,1,23,anomaly_over,2,red
REC09704,2024,3,1,Health,Palghar,Maharashtra,MGNREGA,C035,medium,3,152.22,147.87,144.97,55.36,89.61,61.81,0.3819,0,24,anomaly_under,2,red
REC00512,2024,9,3,Education,Palghar,Maharashtra,PM Gram Sadak Yojana,C008,medium,3,248.16,241.07,236.34,217.46,18.88,7.99,0.9201,0,93,normal,0,green
REC04094,2024,8,3,Education,Bharuch,Gujarat,Ayushman Bharat,C038,medium,3,177.99,172.9,169.51,158.31,11.2,6.61,0.9339,0,78,normal,0,green
REC06267,2023,2,1,Health,Dahanu,Maharashtra,PM Fasal Bima Yojana,C030,low,3,187.73,182.37,178.79,168.12,10.67,5.97,0.9403,0,75,normal,0,green
REC01729,2023,1,1,Agriculture,Ahmedabad,Gujarat,Jal Jeevan Mission,C067,low,1,344.91,335.06,328.49,250.7,77.79,23.68,0.7632,0,93,normal,0,green
REC09405,2022,11,4,Health,Pune,Maharashtra,Jal Jeevan Mission,C075,low,1,304.51,295.81,290.01,44.08,245.93,84.8,0.152,0,6,anomaly_under,2,red
REC07916,2023,7,3,Agriculture,Pune,Maharashtra,Jal Jeevan Mission,C074,medium,1,271.1,263.35,258.19,282.04,23.85,9.24,1.0924,1,58,warning,1,yellow
REC03194,2022,3,1,Agriculture,Ahmedabad,Gujarat,MGNREGA,C089,medium,1,420.9,408.88,400.86,313.48,87.38,21.8,0.782,0,69,normal,0,green
REC01656,2022,1,1,Housing,Raigad,Maharashtra,Jal Jeevan Mission,C040,low,3,263.48,255.95,250.93,191.03,59.9,23.87,0.7613,0,92,normal,0,green
REC03713,2023,12,4,Housing,Bharuch,Gujarat,Jal Jeevan Mission,C052,low,3,260.37,252.93,247.97,187.74,60.23,24.29,0.7571,0,90,normal,0,green
REC04771,2021,5,2,Infrastructure,Palghar,Maharashtra,PM Awas Yojana,C074,medium,3,476.73,463.11,454.03,348.75,105.28,23.19,0.7681,0,60,normal,0,green
REC07981,2021,2,1,Infrastructure,Surat,Gujarat,PM Awas Yojana,C027,medium,1,2849.79,2768.37,2714.09,1737.03,977.06,36.0,0.64,0,47,warning,1,yellow
REC08041,2024,6,2,Infrastructure,Raigad,Maharashtra,MGNREGA,C012,medium,3,1215.19,1180.47,1157.32,1241.24,83.92,7.25,1.0725,1,49,warning,1,yellow
REC03349,2022,3,1,Health,Nandurbar,Maharashtra,PM Fasal Bima Yojana,C037,medium,3,116.93,113.59,111.36,93.47,17.89,16.07,0.8393,0,86,normal,0,green
REC01233,2021,10,4,Infrastructure,Surat,Gujarat,PM Awas Yojana,C086,low,1,2810.66,2730.36,2676.82,1888.69,788.13,29.44,0.7056,0,87,normal,0,green
REC02125,2021,9,3,Housing,Surat,Gujarat,PM Fasal Bima Yojana,C040,low,1,663.88,644.92,632.27,547.91,84.36,13.34,0.8666,0,87,normal,0,green
REC08079,2021,11,4,Housing,Mumbai,Maharashtra,PM Fasal Bima Yojana,C057,high,1,819.5,796.09,780.48,853.11,72.63,9.31,1.0931,1,56,warning,1,yellow
REC07118,2022,9,3,Health,Anand,Gujarat,Ayushman Bharat,C043,low,3,44.39,43.13,42.28,47.38,5.1,12.06,1.1206,1,69,warning,1,yellow
REC03270,2024,3,1,Agriculture,Pune,Maharashtra,Ayushman Bharat,C068,medium,1,275.64,267.76,262.51,185.89,76.62,29.19,0.7081,0,73,normal,0,green
REC06882,2023,11,4,Education,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C078,low,3,208.7,202.74,198.76,182.39,16.37,8.24,0.9176,0,72,normal,0,green
REC05160,2021,7,3,Housing,Nagpur,Maharashtra,Ayushman Bharat,C059,low,2,769.1,747.13,732.48,602.58,129.9,17.73,0.8227,0,77,normal,0,green
REC01581,2024,7,3,Education,Pune,Maharashtra,Jal Jeevan Mission,C005,low,1,431.31,418.99,410.77,378.82,31.95,7.78,0.9222,0,81,normal,0,green
REC05983,2024,9,3,Education,Palghar,Maharashtra,Jal Jeevan Mission,C092,medium,3,220.65,214.34,210.14,193.92,16.22,7.72,0.9228,0,72,normal,0,green
REC06714,2023,8,3,Housing,Rajkot,Gujarat,Swachh Bharat Mission,C003,low,2,438.21,425.69,417.34,323.86,93.48,22.4,0.776,0,81,normal,0,green
REC04859,2022,4,2,Health,Dahanu,Maharashtra,Ayushman Bharat,C097,medium,3,254.12,246.86,242.02,223.29,18.73,7.74,0.9226,0,60,normal,0,green
REC07756,2022,2,1,Education,Mumbai,Maharashtra,PM Awas Yojana,C058,medium,1,420.21,408.2,400.2,313.91,86.29,21.56,0.7844,0,51,warning,1,yellow
REC08841,2022,9,3,Infrastructure,Dahanu,Maharashtra,MGNREGA,C006,low,3,842.96,818.88,802.82,989.14,186.32,23.21,1.2321,1,23,anomaly_over,2,red
REC01988,2022,10,4,Health,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C049,low,3,140.61,136.59,133.91,117.87,16.04,11.98,0.8802,0,72,normal,0,green
REC02826,2023,9,3,Infrastructure,Nandurbar,Maharashtra,PM Gram Sadak Yojana,C026,medium,3,1156.6,1123.55,1101.52,926.8,174.72,15.86,0.8414,0,89,normal,0,green
REC08806,2024,8,3,Infrastructure,Vadodara,Gujarat,Swachh Bharat Mission,C098,low,2,181.41,176.23,172.77,251.62,78.85,45.64,1.4564,1,42,anomaly_over,2,red
REC02528,2022,6,2,Infrastructure,Ahmedabad,Gujarat,MGNREGA,C025,low,1,1727.81,1678.44,1645.53,1377.38,268.15,16.3,0.837,0,85,normal,0,green
REC04544,2021,3,1,Agriculture,Anand,Gujarat,Sarva Shiksha Abhiyan,C057,high,3,44.49,43.22,42.37,28.34,14.03,33.11,0.6689,0,64,normal,0,green
REC06933,2023,3,1,Agriculture,Palghar,Maharashtra,PM Awas Yojana,C026,medium,3,100.35,97.48,95.57,71.64,23.93,25.04,0.7496,0,67,normal,0,green
REC07366,2024,6,2,Infrastructure,Surat,Gujarat,PM Fasal Bima Yojana,C081,low,1,845.8,821.63,805.52,505.09,300.43,37.3,0.627,0,50,warning,1,yellow
REC02465,2021,11,4,Housing,Rajkot,Gujarat,Jal Jeevan Mission,C013,medium,2,323.6,314.35,308.19,280.45,27.74,9.0,0.91,0,69,normal,0,green
REC04365,2022,7,3,Education,Mumbai,Maharashtra,MGNREGA,C012,medium,1,269.98,262.26,257.12,239.66,17.46,6.79,0.9321,0,78,normal,0,green
REC00800,2022,5,2,Health,Pune,Maharashtra,Sarva Shiksha Abhiyan,C035,medium,1,562.06,546.01,535.3,453.69,81.61,15.25,0.8475,0,62,normal,0,green
REC08108,2024,11,4,Housing,Raigad,Maharashtra,Swachh Bharat Mission,C051,low,3,350.22,340.21,333.54,212.47,121.07,36.3,0.637,0,38,warning,1,yellow
REC05041,2024,6,2,Infrastructure,Nagpur,Maharashtra,PM Fasal Bima Yojana,C024,low,2,1326.39,1288.49,1263.23,933.42,329.81,26.11,0.7389,0,91,normal,0,green
REC06864,2023,10,4,Housing,Mumbai,Maharashtra,Swachh Bharat Mission,C097,medium,1,919.91,893.62,876.1,722.83,153.27,17.49,0.8251,0,86,normal,0,green
REC03495,2024,2,1,Housing,Nandurbar,Maharashtra,Swachh Bharat Mission,C011,low,3,160.67,156.08,153.02,115.84,37.18,24.3,0.757,0,75,normal,0,green
REC03277,2022,4,2,Health,Nashik,Maharashtra,PM Fasal Bima Yojana,C069,medium,2,204.89,199.03,195.13,163.45,31.68,16.24,0.8376,0,70,normal,0,green
REC00991,2022,1,1,Housing,Rajkot,Gujarat,PM Gram Sadak Yojana,C044,medium,2,518.1,503.3,493.43,398.25,95.18,19.29,0.8071,0,74,normal,0,green
REC01807,2021,9,3,Infrastructure,Ahmedabad,Gujarat,Jal Jeevan Mission,C095,low,1,2623.38,2548.43,2498.46,2207.11,291.35,11.66,0.8834,0,62,normal,0,green
REC02687,2023,10,4,Infrastructure,Raigad,Maharashtra,PM Fasal Bima Yojana,C081,low,3,718.39,697.86,684.18,609.46,74.72,10.92,0.8908,0,73,normal,0,green
REC07032,2023,12,4,Infrastructure,Nagpur,Maharashtra,Sarva Shiksha Abhiyan,C041,low,2,1071.29,1040.69,1020.28,563.36,456.92,44.78,0.5522,0,68,warning,1,yellow
REC03392,2023,7,3,Sanitation,Nagpur,Maharashtra,PM Awas Yojana,C098,low,2,176.03,171.0,167.65,141.37,26.28,15.68,0.8432,0,78,normal,0,green
REC06137,2024,7,3,Sanitation,Nashik,Maharashtra,Sarva Shiksha Abhiyan,C092,medium,2,58.6,56.93,55.81,50.01,5.8,10.39,0.8961,0,61,normal,0,green
REC06526,2022,7,3,Health,Raigad,Maharashtra,Ayushman Bharat,C024,low,3,50.84,49.39,48.42,46.28,2.14,4.42,0.9558,0,62,normal,0,green
REC04506,2024,8,3,Health,Raigad,Maharashtra,MGNREGA,C065,medium,3,76.58,74.39,72.93,66.04,6.89,9.45,0.9055,0,83,normal,0,green
REC08161,2021,8,3,Education,Pune,Maharashtra,Jal Jeevan Mission,C032,medium,1,423.7,411.59,403.52,317.7,85.82,21.27,0.7873,0,66,warning,1,yellow
REC03796,2022,11,4,Health,Nagpur,Maharashtra,PM Gram Sadak Yojana,C096,medium,2,66.08,64.19,62.93,59.45,3.48,5.53,0.9447,0,70,normal,0,green
REC00980,2022,3,1,Sanitation,Nashik,Maharashtra,PM Fasal Bima Yojana,C001,low,2,195.94,190.34,186.61,174.86,11.75,6.3,0.937,0,62,normal,0,green
REC00296,2023,10,4,Infrastructure,Palghar,Maharashtra,PM Fasal Bima Yojana,C099,medium,3,876.01,850.99,834.3,615.58,218.72,26.22,0.7378,0,65,normal,0,green
REC04052,2021,7,3,Education,Raigad,Maharashtra,PM Gram Sadak Yojana,C076,medium,3,74.85,72.72,71.29,64.02,7.27,10.2,0.898,0,73,normal,0,green
REC02417,2021,3,1,Agriculture,Surat,Gujarat,MGNREGA,C059,low,1,102.12,99.21,97.26,63.25,34.01,34.97,0.6503,0,67,normal,0,green
REC06183,2021,8,3,Infrastructure,Nashik,Maharashtra,PM Gram Sadak Yojana,C042,low,2,2599.25,2524.99,2475.48,1751.58,723.9,29.24,0.7076,0,86,normal,0,green
REC04803,2022,11,4,Education,Surat,Gujarat,PM Gram Sadak Yojana,C080,medium,1,181.4,176.22,172.76,162.79,9.97,5.77,0.9423,0,92,normal,0,green
REC06665,2024,8,3,Education,Surat,Gujarat,PM Fasal Bima Yojana,C031,low,1,518.2,503.39,493.52,434.44,59.08,11.97,0.8803,0,66,normal,0,green
REC04271,2022,5,2,Education,Anand,Gujarat,Sarva Shiksha Abhiyan,C022,low,3,187.72,182.36,178.78,153.24,25.54,14.29,0.8571,0,87,normal,0,green
REC03583,2024,2,1,Housing,Ahmedabad,Gujarat,Jal Jeevan Mission,C078,low,1,873.93,848.96,832.31,778.7,53.61,6.44,0.9356,0,72,normal,0,green
REC07308,2024,3,1,Agriculture,Nagpur,Maharashtra,PM Fasal Bima Yojana,C003,low,2,226.14,219.68,215.37,233.41,18.04,8.38,1.0838,1,45,warning,1,yellow
REC09128,2022,1,1,Agriculture,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C005,low,3,140.36,136.35,133.68,167.8,34.12,25.52,1.2552,1,30,anomaly_over,2,red
REC01344,2021,3,1,Sanitation,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C096,medium,3,43.96,42.71,41.87,34.4,7.47,17.84,0.8216,0,76,normal,0,green
REC00502,2024,7,3,Sanitation,Mumbai,Maharashtra,PM Gram Sadak Yojana,C098,low,1,181.35,176.16,172.71,161.19,11.52,6.67,0.9333,0,71,normal,0,green
REC08442,2021,11,4,Education,Nashik,Maharashtra,PM Fasal Bima Yojana,C052,low,2,317.19,308.13,302.09,239.91,62.18,20.58,0.7942,0,52,warning,1,yellow
REC02588,2023,9,3,Agriculture,Mumbai,Maharashtra,Swachh Bharat Mission,C065,medium,1,463.6,450.35,441.52,386.33,55.19,12.5,0.875,0,80,normal,0,green
REC07330,2024,9,3,Infrastructure,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C093,medium,1,2596.69,2522.5,2473.04,1553.77,919.27,37.17,0.6283,0,67,warning,1,yellow
REC03460,2023,8,3,Education,Nashik,Maharashtra,Jal Jeevan Mission,C010,low,2,304.42,295.72,289.92,248.46,41.46,14.3,0.857,0,63,normal,0,green
REC05005,2024,3,1,Education,Nandurbar,Maharashtra,MGNREGA,C026,medium,3,243.84,236.87,232.23,211.41,20.82,8.97,0.9103,0,62,normal,0,green
REC06337,2024,9,3,Education,Palghar,Maharashtra,MGNREGA,C062,low,3,249.01,241.89,237.15,217.62,19.53,8.24,0.9176,0,60,normal,0,green
REC05358,2022,10,4,Health,Palghar,Maharashtra,PM Awas Yojana,C067,low,3,270.2,262.48,257.33,216.44,40.89,15.89,0.8411,0,69,normal,0,green
REC05436,2022,6,2,Agriculture,Surat,Gujarat,PM Awas Yojana,C047,low,1,411.1,399.35,391.52,290.67,100.85,25.76,0.7424,0,90,normal,0,green
REC01848,2021,11,4,Housing,Vadodara,Gujarat,PM Gram Sadak Yojana,C045,medium,2,550.56,534.83,524.34,404.58,119.76,22.84,0.7716,0,61,normal,0,green
REC07043,2021,7,3,Agriculture,Anand,Gujarat,Swachh Bharat Mission,C012,medium,3,170.01,165.15,161.91,89.05,72.86,45.0,0.55,0,48,warning,1,yellow
REC02989,2022,6,2,Infrastructure,Vadodara,Gujarat,PM Fasal Bima Yojana,C066,low,2,2288.56,2223.17,2179.58,1743.25,436.33,20.02,0.7998,0,82,normal,0,green
REC07616,2022,4,2,Agriculture,Surat,Gujarat,PM Gram Sadak Yojana,C019,medium,1,123.26,119.74,117.39,132.66,15.27,13.01,1.1301,1,69,warning,1,yellow
REC00809,2022,7,3,Education,Ahmedabad,Gujarat,PM Gram Sadak Yojana,C086,low,1,337.98,328.33,321.89,275.21,46.68,14.5,0.855,0,64,normal,0,green
REC00020,2023,6,2,Sanitation,Rajkot,Gujarat,PM Awas Yojana,C078,low,2,64.6,62.75,61.52,54.06,7.46,12.13,0.8787,0,88,normal,0,green
REC01113,2022,2,1,Education,Nagpur,Maharashtra,PM Gram Sadak Yojana,C077,low,2,259.8,252.38,247.43,219.64,27.79,11.23,0.8877,0,91,normal,0,green
REC05864,2022,11,4,Sanitation,Mumbai,Maharashtra,MGNREGA,C033,low,1,116.32,113.0,110.78,89.98,20.8,18.78,0.8122,0,93,normal,0,green
REC02382,2023,2,1,Infrastructure,Surat,Gujarat,MGNREGA,C004,low,1,2963.84,2879.15,2822.7,2406.5,416.2,14.74,0.8526,0,81,normal,0,green
REC01873,2023,5,2,Sanitation,Vadodara,Gujarat,PM Awas Yojana,C046,low,2,167.31,162.53,159.34,140.9,18.44,11.57,0.8843,0,85,normal,0,green
REC07949,2022,4,2,Infrastructure,Pune,Maharashtra,MGNREGA,C083,medium,1,1259.2,1223.22,1199.24,742.75,456.49,38.06,0.6194,0,56,warning,1,yellow
REC07274,2022,8,3,Agriculture,Raigad,Maharashtra,Sarva Shiksha Abhiyan,C075,low,3,28.54,27.72,27.18,14.95,12.23,45.0,0.55,0,63,warning,1,yellow
